game_id,season,week,team_id,team_abbr,opponent_id,opponent_abbr,is_home,team_score,opp_score,win,postseason_ind
5348,2018,1,1,NE,10,HOU,1,27.0,20.0,True,0
5372,2018,2,1,NE,13,JAX,0,20.0,31.0,False,0
5389,2018,3,1,NE,25,DET,0,10.0,26.0,False,0
5398,2018,4,1,NE,5,MIA,1,38.0,7.0,True,0
5406,2018,5,1,NE,12,IND,1,38.0,24.0,True,0
5434,2018,6,1,NE,14,KC,1,43.0,40.0,True,0
5438,2018,7,1,NE,24,CHI,0,38.0,31.0,True,0
5463,2018,8,1,NE,3,BUF,0,25.0,6.0,True,0
5475,2018,9,1,NE,22,GB,1,31.0,17.0,True,0
5481,2018,10,1,NE,11,TEN,0,10.0,34.0,False,0
5509,2018,12,1,NE,4,NYJ,0,27.0,13.0,True,0
5531,2018,13,1,NE,23,MIN,1,24.0,10.0,True,0
5540,2018,14,1,NE,5,MIA,0,33.0,34.0,False,0
5564,2018,15,1,NE,7,PIT,0,10.0,17.0,False,0
5574,2018,16,1,NE,3,BUF,1,24.0,12.0,True,0
5585,2018,17,1,NE,4,NYJ,1,38.0,3.0,True,0
5605,2018,2,1,NE,17,LAC,1,41.0,28.0,True,1
5608,2018,3,1,NE,14,KC,0,37.0,31.0,True,1
5609,2018,5,1,NE,32,LAR,0,13.0,3.0,True,1
5623,2019,1,1,NE,7,PIT,1,33.0,3.0,True,0
5631,2019,2,1,NE,5,MIA,0,43.0,0.0,True,0
5649,2019,3,1,NE,4,NYJ,1,30.0,14.0,True,0
5660,2019,4,1,NE,3,BUF,0,16.0,10.0,True,0
5681,2019,5,1,NE,21,WSH,0,33.0,7.0,True,0
5688,2019,6,1,NE,20,NYG,1,35.0,14.0,True,0
5715,2019,7,1,NE,4,NYJ,0,33.0,0.0,True,0
5727,2019,8,1,NE,8,CLE,1,27.0,13.0,True,0
5743,2019,9,1,NE,6,BAL,0,20.0,37.0,False,0
5769,2019,11,1,NE,18,PHI,0,17.0,10.0,True,0
5783,2019,12,1,NE,19,DAL,1,13.0,9.0,True,0
5800,2019,13,1,NE,10,HOU,0,22.0,28.0,False,0
5814,2019,14,1,NE,14,KC,1,16.0,23.0,False,0
5819,2019,15,1,NE,9,CIN,0,34.0,13.0,True,0
5835,2019,16,1,NE,3,BUF,1,24.0,17.0,True,0
5855,2019,17,1,NE,5,MIA,1,24.0,27.0,False,0
5867,2019,1,1,NE,11,TEN,1,13.0,20.0,False,1
5882,2020,1,1,NE,5,MIA,1,21.0,11.0,True,0
5907,2020,2,1,NE,31,SEA,0,30.0,35.0,False,0
5914,2020,3,1,NE,16,LV,1,36.0,20.0,True,0
5938,2020,4,1,NE,14,KC,0,10.0,26.0,False,0
5957,2020,6,1,NE,15,DEN,1,12.0,18.0,False,0
5978,2020,7,1,NE,30,SF,1,6.0,33.0,False,0
5983,2020,8,1,NE,3,BUF,0,21.0,24.0,False,0
6009,2020,9,1,NE,4,NYJ,0,30.0,27.0,True,0
6022,2020,10,1,NE,6,BAL,1,23.0,17.0,True,0
6031,2020,11,1,NE,10,HOU,0,20.0,27.0,False,0
6045,2020,12,1,NE,33,ARI,1,20.0,17.0,True,0
6064,2020,13,1,NE,17,LAC,0,45.0,0.0,True,0
6069,2020,14,1,NE,32,LAR,0,3.0,24.0,False,0
6092,2020,15,1,NE,5,MIA,0,12.0,22.0,False,0
6116,2020,16,1,NE,3,BUF,1,9.0,38.0,False,0
6121,2020,17,1,NE,4,NYJ,1,28.0,14.0,True,0
6157,2021,1,1,NE,5,MIA,1,16.0,17.0,False,0
6167,2021,2,1,NE,4,NYJ,0,25.0,6.0,True,0
6184,2021,3,1,NE,26,NO,1,13.0,28.0,False,0
6208,2021,4,1,NE,28,TB,1,17.0,19.0,False,0
6219,2021,5,1,NE,10,HOU,0,25.0,22.0,True,0
6237,2021,6,1,NE,19,DAL,1,29.0,35.0,False,0
6244,2021,7,1,NE,4,NYJ,1,54.0,13.0,True,0
6262,2021,8,1,NE,17,LAC,0,27.0,24.0,True,0
6274,2021,9,1,NE,29,CAR,0,24.0,6.0,True,0
6286,2021,10,1,NE,8,CLE,1,45.0,7.0,True,0
6296,2021,11,1,NE,27,ATL,0,25.0,0.0,True,0
6317,2021,12,1,NE,11,TEN,1,36.0,13.0,True,0
6339,2021,13,1,NE,3,BUF,0,14.0,10.0,True,0
6355,2021,15,1,NE,12,IND,0,17.0,27.0,False,0
6376,2021,16,1,NE,3,BUF,1,21.0,33.0,False,0
6391,2021,17,1,NE,13,JAX,1,50.0,10.0,True,0
6414,2021,18,1,NE,5,MIA,0,24.0,33.0,False,0
6419,2021,1,1,NE,3,BUF,0,17.0,47.0,False,1
6436,2022,1,1,NE,5,MIA,0,7.0,20.0,False,0
6452,2022,2,1,NE,7,PIT,0,17.0,14.0,True,0
6469,2022,3,1,NE,6,BAL,1,26.0,37.0,False,0
6491,2022,4,1,NE,22,GB,0,24.0,27.0,False,0
6500,2022,5,1,NE,25,DET,1,29.0,0.0,True,0
6513,2022,6,1,NE,8,CLE,0,38.0,15.0,True,0
6538,2022,7,1,NE,24,CHI,1,14.0,33.0,False,0
6546,2022,8,1,NE,4,NYJ,0,22.0,17.0,True,0
6559,2022,9,1,NE,12,IND,1,26.0,3.0,True,0
6585,2022,11,1,NE,4,NYJ,1,10.0,3.0,True,0
6597,2022,12,1,NE,23,MIN,0,26.0,33.0,False,0
6611,2022,13,1,NE,3,BUF,1,10.0,24.0,False,0
6638,2022,14,1,NE,33,ARI,0,27.0,13.0,True,0
6650,2022,15,1,NE,16,LV,0,24.0,30.0,False,0
6660,2022,16,1,NE,9,CIN,1,18.0,22.0,False,0
6675,2022,17,1,NE,5,MIA,1,23.0,21.0,True,0
6690,2022,18,1,NE,3,BUF,0,23.0,35.0,False,0
14,2023,1,1,NE,18,PHI,1,20.0,25.0,False,0
6745,2023,2,1,NE,5,MIA,1,17.0,24.0,False,0
6754,2023,3,1,NE,4,NYJ,0,15.0,10.0,True,0
6776,2023,4,1,NE,19,DAL,0,3.0,38.0,False,0
6786,2023,5,1,NE,26,NO,1,0.0,34.0,False,0
6803,2023,6,1,NE,16,LV,0,17.0,21.0,False,0
6812,2023,7,1,NE,3,BUF,1,29.0,25.0,True,0
6827,2023,8,1,NE,5,MIA,0,17.0,31.0,False,0
6843,2023,9,1,NE,21,WSH,1,17.0,20.0,False,0
6853,2023,10,1,NE,12,IND,1,6.0,10.0,False,0
6888,2023,12,1,NE,20,NYG,0,7.0,10.0,False,0
6898,2023,13,1,NE,17,LAC,1,0.0,6.0,False,0
6909,2023,14,1,NE,7,PIT,0,21.0,18.0,True,0
6932,2023,15,1,NE,14,KC,1,17.0,27.0,False,0
6952,2023,16,1,NE,15,DEN,0,26.0,23.0,True,0
6958,2023,17,1,NE,3,BUF,0,21.0,27.0,False,0
6977,2023,18,1,NE,4,NYJ,1,3.0,17.0,False,0
7006,2024,1,1,NE,9,CIN,0,16.0,10.0,True,0
7023,2024,2,1,NE,31,SEA,1,20.0,23.0,False,0
7033,2024,3,1,NE,4,NYJ,0,3.0,24.0,False,0
7059,2024,4,1,NE,30,SF,0,13.0,30.0,False,0
7069,2024,5,1,NE,5,MIA,1,10.0,15.0,False,0
7083,2024,6,1,NE,10,HOU,1,21.0,41.0,False,0
7094,2024,7,1,NE,13,JAX,0,16.0,32.0,False,0
7112,2024,8,1,NE,4,NYJ,1,25.0,22.0,True,0
7129,2024,9,1,NE,11,TEN,0,17.0,20.0,False,0
7141,2024,10,1,NE,24,CHI,0,19.0,3.0,True,0
7158,2024,11,1,NE,32,LAR,1,22.0,28.0,False,0
7170,2024,12,1,NE,5,MIA,0,15.0,34.0,False,0
7187,2024,13,1,NE,12,IND,1,24.0,25.0,False,0
7220,2024,15,1,NE,33,ARI,0,17.0,30.0,False,0
7229,2024,16,1,NE,3,BUF,0,21.0,24.0,False,0
7246,2024,17,1,NE,17,LAC,1,7.0,40.0,False,0
7266,2024,18,1,NE,3,BUF,1,23.0,16.0,True,0
423950,2025,1,1,NE,16,LV,1,13.0,20.0,False,0
423966,2025,2,1,NE,5,MIA,0,33.0,27.0,True,0
423981,2025,3,1,NE,7,PIT,1,14.0,21.0,False,0
423998,2025,4,1,NE,29,CAR,1,42.0,13.0,True,0
424021,2025,5,1,NE,3,BUF,0,23.0,20.0,True,0
424034,2025,6,1,NE,26,NO,0,25.0,19.0,True,0
424042,2025,7,1,NE,11,TEN,0,31.0,13.0,True,0
424056,2025,8,1,NE,8,CLE,1,32.0,13.0,True,0
424071,2025,9,1,NE,27,ATL,1,24.0,23.0,True,0
424086,2025,10,1,NE,28,TB,0,28.0,23.0,True,0
424094,2025,11,1,NE,4,NYJ,1,27.0,14.0,True,0
424111,2025,12,1,NE,9,CIN,0,26.0,20.0,True,0
424138,2025,13,1,NE,20,NYG,1,33.0,15.0,True,0
424157,2025,15,1,NE,3,BUF,1,31.0,35.0,False,0
424178,2025,16,1,NE,6,BAL,0,28.0,24.0,True,0
424197,2025,17,1,NE,4,NYJ,0,42.0,10.0,True,0
424209,2025,18,1,NE,5,MIA,1,38.0,10.0,True,0
1254494,2025,1,1,NE,17,LAC,1,16.0,3.0,True,1
1292787,2025,2,1,NE,10,HOU,1,28.0,16.0,True,1
1315611,2025,3,1,NE,15,DEN,0,10.0,7.0,True,1
1341307,2025,5,1,NE,31,SEA,1,13.0,29.0,False,1
1392216,2026,1,1,NE,31,SEA,0,,,False,0
5348,2018,1,10,HOU,1,NE,0,20.0,27.0,False,0
5363,2018,2,10,HOU,11,TEN,0,17.0,20.0,False,0
5385,2018,3,10,HOU,20,NYG,1,22.0,27.0,False,0
5397,2018,4,10,HOU,12,IND,0,37.0,34.0,True,0
5419,2018,5,10,HOU,19,DAL,1,19.0,16.0,True,0
5430,2018,6,10,HOU,3,BUF,1,20.0,13.0,True,0
5444,2018,7,10,HOU,13,JAX,0,20.0,7.0,True,0
5450,2018,8,10,HOU,5,MIA,1,42.0,23.0,True,0
5472,2018,9,10,HOU,15,DEN,0,19.0,17.0,True,0
5496,2018,11,10,HOU,21,WSH,0,23.0,21.0,True,0
5518,2018,12,10,HOU,11,TEN,1,34.0,17.0,True,0
5528,2018,13,10,HOU,8,CLE,1,29.0,13.0,True,0
5543,2018,14,10,HOU,12,IND,1,21.0,24.0,False,0
5552,2018,15,10,HOU,4,NYJ,0,29.0,22.0,True,0
5576,2018,16,10,HOU,18,PHI,0,30.0,32.0,False,0
5589,2018,17,10,HOU,13,JAX,1,20.0,3.0,True,0
5599,2018,1,10,HOU,12,IND,1,7.0,21.0,False,1
5624,2019,1,10,HOU,26,NO,0,28.0,30.0,False,0
5636,2019,2,10,HOU,13,JAX,1,13.0,12.0,True,0
5653,2019,3,10,HOU,17,LAC,0,27.0,20.0,True,0
5666,2019,4,10,HOU,29,CAR,1,10.0,16.0,False,0
5683,2019,5,10,HOU,27,ATL,1,53.0,32.0,True,0
5691,2019,6,10,HOU,14,KC,0,31.0,24.0,True,0
5708,2019,7,10,HOU,12,IND,0,23.0,30.0,False,0
5728,2019,8,10,HOU,16,LV,1,27.0,24.0,True,0
5732,2019,9,10,HOU,13,JAX,0,26.0,3.0,True,0
5766,2019,11,10,HOU,6,BAL,0,7.0,41.0,False,0
5772,2019,12,10,HOU,12,IND,1,20.0,17.0,True,0
5800,2019,13,10,HOU,1,NE,1,28.0,22.0,True,0
5811,2019,14,10,HOU,15,DEN,1,24.0,38.0,False,0
5822,2019,15,10,HOU,11,TEN,0,24.0,21.0,True,0
5834,2019,16,10,HOU,28,TB,0,23.0,20.0,True,0
5864,2019,17,10,HOU,11,TEN,1,14.0,35.0,False,0
5866,2019,1,10,HOU,3,BUF,1,22.0,19.0,True,1
5872,2019,2,10,HOU,14,KC,0,31.0,51.0,False,1
5877,2020,1,10,HOU,14,KC,0,20.0,34.0,False,0
5906,2020,2,10,HOU,6,BAL,1,16.0,33.0,False,0
5917,2020,3,10,HOU,7,PIT,0,21.0,28.0,False,0
5933,2020,4,10,HOU,23,MIN,1,23.0,31.0,False,0
5947,2020,5,10,HOU,13,JAX,1,30.0,14.0,True,0
5954,2020,6,10,HOU,11,TEN,0,36.0,42.0,False,0
5975,2020,7,10,HOU,22,GB,1,20.0,35.0,False,0
6004,2020,9,10,HOU,13,JAX,0,27.0,25.0,True,0
6011,2020,10,10,HOU,8,CLE,0,7.0,10.0,False,0
6031,2020,11,10,HOU,1,NE,1,27.0,20.0,True,0
6038,2020,12,10,HOU,25,DET,0,41.0,25.0,True,0
6060,2020,13,10,HOU,12,IND,1,20.0,26.0,False,0
6070,2020,14,10,HOU,24,CHI,0,7.0,36.0,False,0
6091,2020,15,10,HOU,12,IND,0,20.0,27.0,False,0
6110,2020,16,10,HOU,9,CIN,1,31.0,37.0,False,0
6131,2020,17,10,HOU,11,TEN,1,38.0,41.0,False,0
6155,2021,1,10,HOU,13,JAX,1,37.0,21.0,True,0
6164,2021,2,10,HOU,8,CLE,0,21.0,31.0,False,0
6178,2021,3,10,HOU,29,CAR,1,9.0,24.0,False,0
6196,2021,4,10,HOU,3,BUF,0,0.0,40.0,False,0
6219,2021,5,10,HOU,1,NE,1,22.0,25.0,False,0
6230,2021,6,10,HOU,12,IND,0,3.0,31.0,False,0
6249,2021,7,10,HOU,33,ARI,0,5.0,31.0,False,0
6261,2021,8,10,HOU,32,LAR,1,22.0,38.0,False,0
6271,2021,9,10,HOU,5,MIA,0,9.0,17.0,False,0
6300,2021,11,10,HOU,11,TEN,0,22.0,13.0,True,0
6320,2021,12,10,HOU,4,NYJ,1,14.0,21.0,False,0
6333,2021,13,10,HOU,12,IND,1,0.0,31.0,False,0
6347,2021,14,10,HOU,31,SEA,1,13.0,33.0,False,0
6361,2021,15,10,HOU,13,JAX,0,30.0,16.0,True,0
6380,2021,16,10,HOU,17,LAC,1,41.0,29.0,True,0
6396,2021,17,10,HOU,30,SF,0,7.0,23.0,False,0
6410,2021,18,10,HOU,11,TEN,1,25.0,28.0,False,0
6440,2022,1,10,HOU,12,IND,1,20.0,20.0,False,0
6458,2022,2,10,HOU,15,DEN,0,9.0,16.0,False,0
6464,2022,3,10,HOU,24,CHI,0,20.0,23.0,False,0
6489,2022,4,10,HOU,17,LAC,1,24.0,34.0,False,0
6505,2022,5,10,HOU,13,JAX,0,13.0,6.0,True,0
6534,2022,7,10,HOU,16,LV,0,20.0,38.0,False,0
6548,2022,8,10,HOU,11,TEN,1,10.0,17.0,False,0
6554,2022,9,10,HOU,18,PHI,1,17.0,29.0,False,0
6574,2022,10,10,HOU,20,NYG,0,16.0,24.0,False,0
6589,2022,11,10,HOU,21,WSH,1,10.0,23.0,False,0
6600,2022,12,10,HOU,5,MIA,0,15.0,30.0,False,0
6619,2022,13,10,HOU,8,CLE,1,14.0,27.0,False,0
6629,2022,14,10,HOU,19,DAL,0,23.0,27.0,False,0
6648,2022,15,10,HOU,14,KC,1,24.0,30.0,False,0
6663,2022,16,10,HOU,11,TEN,0,19.0,14.0,True,0
6680,2022,17,10,HOU,13,JAX,1,3.0,31.0,False,0
6693,2022,18,10,HOU,12,IND,0,32.0,31.0,True,0
11,2023,1,10,HOU,6,BAL,0,9.0,25.0,False,0
6740,2023,2,10,HOU,12,IND,1,20.0,31.0,False,0
6756,2023,3,10,HOU,13,JAX,0,37.0,17.0,True,0
6774,2023,4,10,HOU,7,PIT,1,30.0,6.0,True,0
6782,2023,5,10,HOU,27,ATL,0,19.0,21.0,False,0
6802,2023,6,10,HOU,26,NO,1,20.0,13.0,True,0
6831,2023,8,10,HOU,29,CAR,0,13.0,15.0,False,0
6846,2023,9,10,HOU,28,TB,1,39.0,37.0,True,0
6854,2023,10,10,HOU,9,CIN,0,30.0,27.0,True,0
6874,2023,11,10,HOU,33,ARI,1,21.0,16.0,True,0
6889,2023,12,10,HOU,13,JAX,1,21.0,24.0,False,0
6903,2023,13,10,HOU,15,DEN,1,22.0,17.0,True,0
6915,2023,14,10,HOU,4,NYJ,0,6.0,30.0,False,0
6930,2023,15,10,HOU,11,TEN,0,19.0,16.0,True,0
6948,2023,16,10,HOU,8,CLE,1,22.0,36.0,False,0
6967,2023,17,10,HOU,11,TEN,1,26.0,3.0,True,0
6973,2023,18,10,HOU,12,IND,0,23.0,19.0,True,0
6988,2023,1,10,HOU,8,CLE,1,45.0,14.0,True,1
6994,2023,2,10,HOU,6,BAL,0,10.0,34.0,False,1
7007,2024,1,10,HOU,12,IND,0,29.0,27.0,True,0
7031,2024,2,10,HOU,24,CHI,1,19.0,13.0,True,0
7037,2024,3,10,HOU,23,MIN,0,7.0,34.0,False,0
7057,2024,4,10,HOU,13,JAX,1,24.0,20.0,True,0
7072,2024,5,10,HOU,3,BUF,1,23.0,20.0,True,0
7083,2024,6,10,HOU,1,NE,0,41.0,21.0,True,0
7098,2024,7,10,HOU,22,GB,0,22.0,24.0,False,0
7116,2024,8,10,HOU,12,IND,1,23.0,20.0,True,0
7124,2024,9,10,HOU,4,NYJ,0,13.0,21.0,False,0
7151,2024,10,10,HOU,25,DET,1,23.0,26.0,False,0
7166,2024,11,10,HOU,19,DAL,0,34.0,10.0,True,0
7174,2024,12,10,HOU,11,TEN,1,27.0,32.0,False,0
7190,2024,13,10,HOU,13,JAX,0,23.0,20.0,True,0
7216,2024,15,10,HOU,5,MIA,1,20.0,12.0,True,0
7226,2024,16,10,HOU,14,KC,0,19.0,27.0,False,0
7242,2024,17,10,HOU,6,BAL,1,2.0,31.0,False,0
7262,2024,18,10,HOU,11,TEN,0,23.0,14.0,True,0
287074,2024,1,10,HOU,17,LAC,1,32.0,12.0,True,1
311376,2024,2,10,HOU,14,KC,0,14.0,23.0,False,1
423958,2025,1,10,HOU,32,LAR,0,9.0,14.0,False,0
423975,2025,2,10,HOU,28,TB,1,19.0,20.0,False,0
423986,2025,3,10,HOU,13,JAX,0,10.0,17.0,False,0
424001,2025,4,10,HOU,11,TEN,1,26.0,0.0,True,0
424016,2025,5,10,HOU,6,BAL,0,44.0,10.0,True,0
424052,2025,7,10,HOU,31,SEA,0,19.0,27.0,False,0
424060,2025,8,10,HOU,30,SF,1,26.0,15.0,True,0
424074,2025,9,10,HOU,15,DEN,1,15.0,18.0,False,0
424088,2025,10,10,HOU,13,JAX,1,36.0,29.0,True,0
424098,2025,11,10,HOU,11,TEN,0,16.0,13.0,True,0
424109,2025,12,10,HOU,3,BUF,1,23.0,19.0,True,0
424129,2025,13,10,HOU,12,IND,0,20.0,16.0,True,0
424151,2025,14,10,HOU,14,KC,0,20.0,10.0,True,0
424161,2025,15,10,HOU,33,ARI,1,40.0,20.0,True,0
424182,2025,16,10,HOU,16,LV,1,23.0,21.0,True,0
424191,2025,17,10,HOU,17,LAC,0,20.0,16.0,True,0
424216,2025,18,10,HOU,12,IND,1,38.0,30.0,True,0
1256293,2025,1,10,HOU,7,PIT,0,30.0,6.0,True,1
1292787,2025,2,10,HOU,1,NE,0,16.0,28.0,False,1
1392225,2026,1,10,HOU,3,BUF,1,,,False,0
5346,2018,1,11,TEN,5,MIA,0,20.0,27.0,False,0
5363,2018,2,11,TEN,10,HOU,1,20.0,17.0,True,0
5383,2018,3,11,TEN,13,JAX,0,9.0,6.0,True,0
5396,2018,4,11,TEN,18,PHI,1,26.0,23.0,True,0
5407,2018,5,11,TEN,3,BUF,0,12.0,13.0,False,0
5433,2018,6,11,TEN,6,BAL,1,0.0,21.0,False,0
5437,2018,7,11,TEN,17,LAC,0,19.0,20.0,False,0
5476,2018,9,11,TEN,19,DAL,0,28.0,14.0,True,0
5481,2018,10,11,TEN,1,NE,1,34.0,10.0,True,0
5494,2018,11,11,TEN,12,IND,0,10.0,38.0,False,0
5518,2018,12,11,TEN,10,HOU,0,17.0,34.0,False,0
5529,2018,13,11,TEN,4,NYJ,1,26.0,22.0,True,0
5535,2018,14,11,TEN,13,JAX,1,30.0,9.0,True,0
5560,2018,15,11,TEN,20,NYG,0,17.0,0.0,True,0
5567,2018,16,11,TEN,21,WSH,1,25.0,16.0,True,0
5598,2018,17,11,TEN,12,IND,1,17.0,33.0,False,0
5611,2019,1,11,TEN,8,CLE,0,43.0,13.0,True,0
5630,2019,2,11,TEN,12,IND,1,17.0,19.0,False,0
5642,2019,3,11,TEN,13,JAX,0,7.0,20.0,False,0
5659,2019,4,11,TEN,27,ATL,0,24.0,10.0,True,0
5675,2019,5,11,TEN,3,BUF,1,7.0,14.0,False,0
5698,2019,6,11,TEN,15,DEN,0,0.0,16.0,False,0
5711,2019,7,11,TEN,17,LAC,1,23.0,20.0,True,0
5721,2019,8,11,TEN,28,TB,1,27.0,23.0,True,0
5738,2019,9,11,TEN,29,CAR,0,20.0,30.0,False,0
5749,2019,10,11,TEN,14,KC,1,35.0,32.0,True,0
5782,2019,12,11,TEN,13,JAX,1,42.0,20.0,True,0
5790,2019,13,11,TEN,12,IND,0,31.0,17.0,True,0
5813,2019,14,11,TEN,16,LV,0,42.0,21.0,True,0
5822,2019,15,11,TEN,10,HOU,1,21.0,24.0,False,0
5839,2019,16,11,TEN,26,NO,1,28.0,38.0,False,0
5864,2019,17,11,TEN,10,HOU,0,35.0,14.0,True,0
5867,2019,1,11,TEN,1,NE,0,20.0,13.0,True,1
5871,2019,2,11,TEN,6,BAL,0,28.0,12.0,True,1
5874,2019,3,11,TEN,14,KC,0,24.0,35.0,False,1
5892,2020,1,11,TEN,15,DEN,0,16.0,14.0,True,0
5897,2020,2,11,TEN,13,JAX,1,33.0,30.0,True,0
5913,2020,3,11,TEN,23,MIN,0,31.0,30.0,True,0
5953,2020,5,11,TEN,3,BUF,1,42.0,16.0,True,0
5954,2020,6,11,TEN,10,HOU,1,42.0,36.0,True,0
5971,2020,7,11,TEN,7,PIT,1,24.0,27.0,False,0
5984,2020,8,11,TEN,9,CIN,0,20.0,31.0,False,0
5999,2020,9,11,TEN,24,CHI,1,24.0,17.0,True,0
6010,2020,10,11,TEN,12,IND,1,17.0,34.0,False,0
6030,2020,11,11,TEN,6,BAL,0,30.0,24.0,True,0
6043,2020,12,11,TEN,12,IND,0,45.0,26.0,True,0
6056,2020,13,11,TEN,8,CLE,1,35.0,41.0,False,0
6076,2020,14,11,TEN,13,JAX,0,31.0,10.0,True,0
6090,2020,15,11,TEN,25,DET,1,46.0,25.0,True,0
6115,2020,16,11,TEN,22,GB,0,14.0,40.0,False,0
6131,2020,17,11,TEN,10,HOU,0,41.0,38.0,True,0
6136,2020,1,11,TEN,6,BAL,1,13.0,20.0,False,1
6151,2021,1,11,TEN,33,ARI,1,13.0,38.0,False,0
6175,2021,2,11,TEN,31,SEA,0,33.0,30.0,True,0
6182,2021,3,11,TEN,12,IND,1,25.0,16.0,True,0
6202,2021,4,11,TEN,4,NYJ,0,24.0,27.0,False,0
6218,2021,5,11,TEN,13,JAX,0,37.0,19.0,True,0
6239,2021,6,11,TEN,3,BUF,1,34.0,31.0,True,0
6242,2021,7,11,TEN,14,KC,1,27.0,3.0,True,0
6259,2021,8,11,TEN,12,IND,0,34.0,31.0,True,0
6280,2021,9,11,TEN,32,LAR,0,28.0,16.0,True,0
6284,2021,10,11,TEN,26,NO,1,23.0,21.0,True,0
6300,2021,11,11,TEN,10,HOU,1,13.0,22.0,False,0
6317,2021,12,11,TEN,1,NE,0,13.0,36.0,False,0
6342,2021,14,11,TEN,13,JAX,1,20.0,0.0,True,0
6360,2021,15,11,TEN,7,PIT,0,13.0,19.0,False,0
6370,2021,16,11,TEN,30,SF,1,20.0,17.0,True,0
6389,2021,17,11,TEN,5,MIA,1,34.0,3.0,True,0
6410,2021,18,11,TEN,10,HOU,0,28.0,25.0,True,0
6424,2021,2,11,TEN,9,CIN,1,16.0,19.0,False,1
6441,2022,1,11,TEN,20,NYG,1,20.0,21.0,False,0
6461,2022,2,11,TEN,3,BUF,0,7.0,41.0,False,0
6465,2022,3,11,TEN,16,LV,1,24.0,22.0,True,0
6484,2022,4,11,TEN,12,IND,0,24.0,17.0,True,0
6504,2022,5,11,TEN,21,WSH,0,21.0,17.0,True,0
6528,2022,7,11,TEN,12,IND,1,19.0,10.0,True,0
6548,2022,8,11,TEN,10,HOU,0,17.0,10.0,True,0
6565,2022,9,11,TEN,14,KC,0,17.0,20.0,False,0
6571,2022,10,11,TEN,15,DEN,1,17.0,10.0,True,0
6581,2022,11,11,TEN,22,GB,0,27.0,17.0,True,0
6599,2022,12,11,TEN,9,CIN,1,16.0,20.0,False,0
6617,2022,13,11,TEN,18,PHI,0,10.0,35.0,False,0
6631,2022,14,11,TEN,13,JAX,1,22.0,36.0,False,0
6651,2022,15,11,TEN,17,LAC,0,14.0,17.0,False,0
6663,2022,16,11,TEN,10,HOU,1,14.0,19.0,False,0
6671,2022,17,11,TEN,19,DAL,1,13.0,27.0,False,0
6688,2022,18,11,TEN,13,JAX,0,16.0,20.0,False,0
8,2023,1,11,TEN,26,NO,0,15.0,16.0,False,0
6737,2023,2,11,TEN,17,LAC,1,27.0,24.0,True,0
6749,2023,3,11,TEN,8,CLE,0,3.0,27.0,False,0
6769,2023,4,11,TEN,9,CIN,1,27.0,3.0,True,0
6784,2023,5,11,TEN,12,IND,0,16.0,23.0,False,0
6795,2023,6,11,TEN,6,BAL,1,16.0,24.0,False,0
6825,2023,8,11,TEN,27,ATL,1,28.0,23.0,True,0
6838,2023,9,11,TEN,7,PIT,0,16.0,20.0,False,0
6857,2023,10,11,TEN,28,TB,0,6.0,20.0,False,0
6873,2023,11,11,TEN,13,JAX,0,14.0,34.0,False,0
6886,2023,12,11,TEN,29,CAR,1,17.0,10.0,True,0
6897,2023,13,11,TEN,12,IND,1,28.0,31.0,False,0
6922,2023,14,11,TEN,5,MIA,0,28.0,27.0,True,0
6930,2023,15,11,TEN,10,HOU,1,16.0,19.0,False,0
6944,2023,16,11,TEN,31,SEA,1,17.0,20.0,False,0
6967,2023,17,11,TEN,10,HOU,0,3.0,26.0,False,0
6976,2023,18,11,TEN,13,JAX,1,28.0,20.0,True,0
7005,2024,1,11,TEN,24,CHI,0,17.0,24.0,False,0
7021,2024,2,11,TEN,4,NYJ,1,17.0,24.0,False,0
7035,2024,3,11,TEN,22,GB,1,14.0,30.0,False,0
7063,2024,4,11,TEN,5,MIA,0,31.0,12.0,True,0
7082,2024,6,11,TEN,12,IND,1,17.0,20.0,False,0
7096,2024,7,11,TEN,3,BUF,0,10.0,34.0,False,0
7110,2024,8,11,TEN,25,DET,0,14.0,52.0,False,0
7129,2024,9,11,TEN,1,NE,1,20.0,17.0,True,0
7148,2024,10,11,TEN,17,LAC,0,17.0,27.0,False,0
7156,2024,11,11,TEN,23,MIN,1,13.0,23.0,False,0
7174,2024,12,11,TEN,10,HOU,0,32.0,27.0,True,0
7189,2024,13,11,TEN,21,WSH,0,19.0,42.0,False,0
7197,2024,14,11,TEN,13,JAX,1,6.0,10.0,False,0
7211,2024,15,11,TEN,9,CIN,1,27.0,37.0,False,0
7231,2024,16,11,TEN,12,IND,0,30.0,38.0,False,0
7253,2024,17,11,TEN,13,JAX,0,13.0,20.0,False,0
7262,2024,18,11,TEN,10,HOU,1,14.0,23.0,False,0
423955,2025,1,11,TEN,15,DEN,0,12.0,20.0,False,0
423965,2025,2,11,TEN,32,LAR,1,19.0,33.0,False,0
423979,2025,3,11,TEN,12,IND,1,20.0,41.0,False,0
424001,2025,4,11,TEN,10,HOU,0,0.0,26.0,False,0
424017,2025,5,11,TEN,33,ARI,0,22.0,21.0,True,0
424032,2025,6,11,TEN,16,LV,0,10.0,20.0,False,0
424042,2025,7,11,TEN,1,NE,1,13.0,31.0,False,0
424063,2025,8,11,TEN,12,IND,0,14.0,38.0,False,0
424070,2025,9,11,TEN,17,LAC,1,20.0,27.0,False,0
424098,2025,11,11,TEN,10,HOU,1,13.0,16.0,False,0
